dataset,split,missing_type,missing_rate,method,lambda,accuracy,balanced_accuracy,f1,roc_auc
biodeg,1,MCAR,0.0,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MCAR,0.05,pseudo_labeling,1.0,0.8151658767772512,0.7862006137322592,0.8592057761732852,0.9159953970080553
biodeg,1,MCAR,0.05,kmeans_majority,1.0,0.8104265402843602,0.7798714998082086,0.8561151079136691,0.9123513617184503
biodeg,1,MCAR,0.05,naive,1.0,0.8246445497630331,0.7988588415803606,0.8654545454545455,0.9176256233218258
biodeg,1,MCAR,0.1,pseudo_labeling,1.0,0.8436018957345972,0.8190928270042194,0.88,0.9193517453011125
biodeg,1,MCAR,0.1,kmeans_majority,1.0,0.8341232227488151,0.8064345991561181,0.8736462093862816,0.9200230149597238
biodeg,1,MCAR,0.1,naive,1.0,0.8388625592417062,0.8102224779439969,0.8776978417266187,0.9196394322976602
biodeg,1,MCAR,0.15000000000000002,pseudo_labeling,1.0,0.8341232227488151,0.8064345991561181,0.8736462093862816,0.9232834675872651
biodeg,1,MCAR,0.15000000000000002,kmeans_majority,1.0,0.8293838862559242,0.8051879555044112,0.8686131386861314,0.9159953970080552
biodeg,1,MCAR,0.15000000000000002,naive,1.0,0.8436018957345972,0.8165515918680475,0.8808664259927798,0.9243383199079402
biodeg,1,MCAR,0.2,pseudo_labeling,1.0,0.8341232227488151,0.8013521288837744,0.8754448398576512,0.9177215189873418
biodeg,1,MCAR,0.2,kmeans_majority,1.0,0.8151658767772512,0.7836593785960875,0.8602150537634409,0.9124472573839663
biodeg,1,MCAR,0.2,naive,1.0,0.8388625592417062,0.807681242807825,0.8785714285714286,0.919735327963176
biodeg,1,MCAR,0.25,pseudo_labeling,1.0,0.8246445497630331,0.7861526658995014,0.8701754385964913,0.9166666666666666
biodeg,1,MCAR,0.25,kmeans_majority,1.0,0.8151658767772512,0.7785769083237437,0.8621908127208481,0.9207901802838512
biodeg,1,MCAR,0.25,naive,1.0,0.8293838862559242,0.7975642500958957,0.8714285714285714,0.9199271192942079
biodeg,1,MCAR,0.30000000000000004,pseudo_labeling,1.0,0.8151658767772512,0.7811181434599156,0.8612099644128114,0.9181051016494054
biodeg,1,MCAR,0.30000000000000004,kmeans_majority,1.0,0.8151658767772512,0.7862006137322592,0.8592057761732852,0.9050632911392406
biodeg,1,MCAR,0.30000000000000004,naive,1.0,0.8388625592417062,0.8102224779439969,0.8776978417266187,0.9195435366321443
biodeg,1,MCAR,0.35000000000000003,pseudo_labeling,1.0,0.8009478672985783,0.7570483314154199,0.8541666666666666,0.912734944380514
biodeg,1,MCAR,0.35000000000000003,kmeans_majority,1.0,0.8151658767772512,0.7836593785960875,0.8602150537634409,0.906789413118527
biodeg,1,MCAR,0.35000000000000003,naive,1.0,0.8293838862559242,0.7975642500958957,0.8714285714285714,0.9235711545838128
biodeg,1,MCAR,0.4,pseudo_labeling,1.0,0.8151658767772512,0.7811181434599156,0.8612099644128114,0.9046797084771768
biodeg,1,MCAR,0.4,kmeans_majority,1.0,0.7914691943127962,0.7545550441120061,0.8439716312056738,0.8927886459532028
biodeg,1,MCAR,0.4,naive,1.0,0.8341232227488151,0.8140583045646337,0.8708487084870848,0.9096662830840047
biodeg,1,MCAR,0.45,pseudo_labeling,1.0,0.7867298578199052,0.7456846950517837,0.8421052631578947,0.9088032220943614
biodeg,1,MCAR,0.45,kmeans_majority,1.0,0.7867298578199052,0.7380609896432682,0.845360824742268,0.8714039125431531
biodeg,1,MCAR,0.45,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9197353279631761
biodeg,1,MCAR,0.5,pseudo_labeling,1.0,0.8151658767772512,0.7734944380514002,0.8641114982578397,0.9120636747219025
biodeg,1,MCAR,0.5,kmeans_majority,1.0,0.7914691943127962,0.7494725738396624,0.8461538461538461,0.8688147295742232
biodeg,1,MCAR,0.5,naive,1.0,0.8578199052132701,0.8329976985040276,0.8913043478260869,0.9105293440736478
biodeg,1,MCAR,0.55,pseudo_labeling,1.0,0.7819905213270142,0.7418968162639048,0.8380281690140845,0.8887610280015343
biodeg,1,MCAR,0.55,kmeans_majority,1.0,0.7677725118483413,0.7330744150364403,0.8243727598566308,0.8672803989259685
biodeg,1,MCAR,0.55,naive,1.0,0.8009478672985783,0.7672132719601075,0.85,0.9009397775220559
biodeg,1,MCAR,0.6000000000000001,pseudo_labeling,1.0,0.8151658767772512,0.7785769083237437,0.8621908127208481,0.9016110471806674
biodeg,1,MCAR,0.6000000000000001,kmeans_majority,1.0,0.7962085308056872,0.7786728039892596,0.8389513108614233,0.876198695818949
biodeg,1,MCAR,0.6000000000000001,naive,1.0,0.8341232227488151,0.8140583045646337,0.8708487084870848,0.9067894131185272
biodeg,1,MCAR,0.65,pseudo_labeling,1.0,0.7914691943127962,0.7393076332949751,0.8503401360544217,0.8977752205600308
biodeg,1,MCAR,0.65,kmeans_majority,1.0,0.7630331753554502,0.7038741848868432,0.8322147651006712,0.8633486766398158
biodeg,1,MCAR,0.65,naive,1.0,0.8104265402843602,0.772247794399693,0.8591549295774648,0.9005561948599924
biodeg,1,MCAR,0.7000000000000001,pseudo_labeling,1.0,0.8104265402843602,0.7849539700805523,0.8540145985401459,0.8886651323360184
biodeg,1,MCAR,0.7000000000000001,kmeans_majority,1.0,0.7867298578199052,0.7482259301879555,0.8409893992932862,0.8594169543536634
biodeg,1,MCAR,0.7000000000000001,naive,1.0,0.8388625592417062,0.8203874184886844,0.8740740740740741,0.8975834292289987
biodeg,1,MCAR,0.75,pseudo_labeling,1.0,0.7819905213270142,0.7317318757192175,0.8424657534246576,0.8993095512082854
biodeg,1,MCAR,0.75,kmeans_majority,1.0,0.7251184834123223,0.7091484464902187,0.7786259541984732,0.8177982355197545
biodeg,1,MCAR,0.75,naive,1.0,0.8246445497630331,0.7963176064441887,0.8664259927797834,0.9003644035289604
biodeg,1,MCAR,0.8,pseudo_labeling,1.0,0.8104265402843602,0.7798714998082086,0.8561151079136691,0.8934599156118144
biodeg,1,MCAR,0.8,kmeans_majority,1.0,0.7014218009478673,0.7054564633678557,0.7428571428571429,0.7589182968929803
biodeg,1,MCAR,0.8,naive,1.0,0.8246445497630331,0.8217299578059072,0.8560311284046692,0.9112965093977753
biodeg,1,MCAR,0.8500000000000001,pseudo_labeling,1.0,0.7914691943127962,0.7647199846566934,0.8394160583941606,0.8899117759877253
biodeg,1,MCAR,0.8500000000000001,kmeans_majority,1.0,0.7014218009478673,0.6571729957805907,0.7773851590106007,0.7402186421173763
biodeg,1,MCAR,0.8500000000000001,naive,1.0,0.8341232227488151,0.8216820099731492,0.8679245283018868,0.8970080552359033
biodeg,1,MAR1,0.0,pseudo_labeling,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MAR1,0.0,kmeans_majority,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MAR1,0.0,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MAR1,0.05,pseudo_labeling,1.0,0.8199052132701422,0.7899884925201381,0.8633093525179856,0.9173379363252782
biodeg,1,MAR1,0.05,kmeans_majority,1.0,0.8199052132701422,0.7899884925201381,0.8633093525179856,0.9168584579976985
biodeg,1,MAR1,0.05,naive,1.0,0.8293838862559242,0.8026467203682394,0.8695652173913043,0.9170502493287302
biodeg,1,MAR1,0.1,pseudo_labeling,1.0,0.8436018957345972,0.8140103567318757,0.8817204301075269,0.9228039892596854
biodeg,1,MAR1,0.1,kmeans_majority,1.0,0.8246445497630331,0.7963176064441887,0.8664259927797834,0.9107211354046798
biodeg,1,MAR1,0.1,naive,1.0,0.8341232227488151,0.8064345991561181,0.8736462093862816,0.9240506329113923
biodeg,1,MAR1,0.15000000000000002,pseudo_labeling,1.0,0.8388625592417062,0.8102224779439969,0.8776978417266187,0.9213655542769466
biodeg,1,MAR1,0.15000000000000002,kmeans_majority,1.0,0.8388625592417062,0.8127637130801688,0.8768115942028986,0.9166666666666667
biodeg,1,MAR1,0.15000000000000002,naive,1.0,0.8578199052132701,0.8329976985040276,0.8913043478260869,0.9240506329113923
biodeg,1,MAR1,0.2,pseudo_labeling,1.0,0.8246445497630331,0.791235136171845,0.8683274021352313,0.9212696586114306
biodeg,1,MAR1,0.2,kmeans_majority,1.0,0.8056872037914692,0.7760836210203299,0.851985559566787,0.9147487533563482
biodeg,1,MAR1,0.2,naive,1.0,0.8293838862559242,0.8026467203682394,0.8695652173913043,0.9210778672803989
biodeg,1,MAR1,0.25,pseudo_labeling,1.0,0.8199052132701422,0.7874472573839661,0.8642857142857143,0.9162830840046029
biodeg,1,MAR1,0.25,kmeans_majority,1.0,0.8246445497630331,0.7963176064441887,0.8664259927797834,0.9057345607978519
biodeg,1,MAR1,0.25,naive,1.0,0.8530805687203792,0.8292098197161488,0.8872727272727273,0.9219409282700421
biodeg,1,MAR1,0.30000000000000004,pseudo_labeling,1.0,0.7962085308056872,0.7608841580360568,0.8469750889679716,0.9136939010356732
biodeg,1,MAR1,0.30000000000000004,kmeans_majority,1.0,0.8009478672985783,0.772295742232451,0.8478260869565217,0.8984464902186421
biodeg,1,MAR1,0.30000000000000004,naive,1.0,0.8436018957345972,0.8216340621403913,0.8791208791208791,0.9191599539700805
biodeg,1,MAR1,0.35000000000000003,pseudo_labeling,1.0,0.8151658767772512,0.7734944380514002,0.8641114982578397,0.9215573456079785
biodeg,1,MAR1,0.35000000000000003,kmeans_majority,1.0,0.7914691943127962,0.7443901035673187,0.8482758620689655,0.8760069044879172
biodeg,1,MAR1,0.35000000000000003,naive,1.0,0.8672985781990521,0.8405734560797853,0.8992805755395683,0.9308592251630226
biodeg,1,MAR1,0.4,pseudo_labeling,1.0,0.7914691943127962,0.7443901035673187,0.8482758620689655,0.9069812044495589
biodeg,1,MAR1,0.4,kmeans_majority,1.0,0.7772511848341233,0.7381089374760261,0.833922261484099,0.8888569236670503
biodeg,1,MAR1,0.4,naive,1.0,0.8056872037914692,0.7659186804756425,0.856140350877193,0.8956655159186804
biodeg,1,MAR1,0.45,pseudo_labeling,1.0,0.8104265402843602,0.7697065592635213,0.8601398601398601,0.9169543536632144
biodeg,1,MAR1,0.45,kmeans_majority,1.0,0.7962085308056872,0.7608841580360568,0.8469750889679716,0.889240506329114
biodeg,1,MAR1,0.45,naive,1.0,0.8151658767772512,0.7862006137322592,0.8592057761732852,0.9190640583045647
biodeg,1,MAR1,0.5,pseudo_labeling,1.0,0.7962085308056872,0.755801687763713,0.8491228070175438,0.9037207518220176
biodeg,1,MAR1,0.5,kmeans_majority,1.0,0.7725118483412322,0.739403528960491,0.8273381294964028,0.8815688530878405
biodeg,1,MAR1,0.5,naive,1.0,0.8293838862559242,0.8026467203682394,0.8695652173913043,0.923187571921749
biodeg,1,MAR1,0.55,pseudo_labeling,1.0,0.7867298578199052,0.7380609896432682,0.845360824742268,0.8942270809359417
biodeg,1,MAR1,0.55,kmeans_majority,1.0,0.7914691943127962,0.7520138089758343,0.8450704225352113,0.8730341388569236
biodeg,1,MAR1,0.55,naive,1.0,0.8341232227488151,0.8013521288837744,0.8754448398576512,0.9238588415803606
biodeg,1,MAR1,0.6000000000000001,pseudo_labeling,1.0,0.8056872037914692,0.7582949750671271,0.8591065292096219,0.9005561948599923
biodeg,1,MAR1,0.6000000000000001,kmeans_majority,1.0,0.7914691943127962,0.7520138089758343,0.8450704225352113,0.8450326045262754
biodeg,1,MAR1,0.6000000000000001,naive,1.0,0.8483412322274881,0.82542194092827,0.8832116788321168,0.906789413118527
biodeg,1,MAR1,0.65,pseudo_labeling,1.0,0.7819905213270142,0.7215669351745302,0.8466666666666667,0.8843498273878021
biodeg,1,MAR1,0.65,kmeans_majority,1.0,0.7819905213270142,0.7444380514000767,0.8368794326241135,0.8649789029535864
biodeg,1,MAR1,0.65,naive,1.0,0.8246445497630331,0.7988588415803606,0.8654545454545455,0.9041043344840812
biodeg,1,MAR1,0.7000000000000001,pseudo_labeling,1.0,0.7772511848341233,0.7050728807057921,0.8478964401294499,0.8669927119294207
biodeg,1,MAR1,0.7000000000000001,kmeans_majority,1.0,0.7725118483412322,0.7317798235519755,0.8309859154929577,0.8413885692366705
biodeg,1,MAR1,0.7000000000000001,naive,1.0,0.7819905213270142,0.7215669351745302,0.8466666666666667,0.8782125047947834
biodeg,1,MAR1,0.75,pseudo_labeling,1.0,0.7203791469194313,0.6443709244342156,0.8090614886731392,0.8725546605293442
biodeg,1,MAR1,0.75,kmeans_majority,1.0,0.7582938388625592,0.6924626006904488,0.8316831683168316,0.8476217874952052
biodeg,1,MAR1,0.75,naive,1.0,0.8293838862559242,0.807729190640583,0.8676470588235294,0.9062140391254315
biodeg,1,MAR1,0.8,pseudo_labeling,1.0,0.7203791469194313,0.6316647487533563,0.8150470219435737,0.8673762945914845
biodeg,1,MAR1,0.8,kmeans_majority,1.0,0.7535545023696683,0.7166283084004603,0.8142857142857143,0.8379363252780975
biodeg,1,MAR1,0.8,naive,1.0,0.8009478672985783,0.7570483314154199,0.8541666666666666,0.8754315304948216
biodeg,1,MAR1,0.8500000000000001,pseudo_labeling,1.0,0.6350710900473934,0.5202819332566169,0.7701492537313432,0.8236478711162255
biodeg,1,MAR1,0.8500000000000001,kmeans_majority,1.0,0.7156398104265402,0.638041810510165,0.8064516129032258,0.8270042194092827
biodeg,1,MAR1,0.8500000000000001,naive,1.0,0.7867298578199052,0.7406022247794399,0.8442906574394463,0.8772535481396241
biodeg,1,MAR2,0.0,pseudo_labeling,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MAR2,0.0,kmeans_majority,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MAR2,0.0,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MAR2,0.05,pseudo_labeling,1.0,0.8578199052132701,0.8329976985040276,0.8913043478260869,0.9213655542769467
biodeg,1,MAR2,0.05,kmeans_majority,1.0,0.8530805687203792,0.8317510548523206,0.8864468864468864,0.9197353279631761
biodeg,1,MAR2,0.05,naive,1.0,0.8436018957345972,0.8190928270042194,0.88,0.923187571921749
biodeg,1,MAR2,0.1,pseudo_labeling,1.0,0.8530805687203792,0.8342922899884926,0.8856088560885609,0.9210778672803989
biodeg,1,MAR2,0.1,kmeans_majority,1.0,0.8388625592417062,0.8153049482163406,0.8759124087591241,0.9207901802838512
biodeg,1,MAR2,0.1,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9205983889528192
biodeg,1,MAR2,0.15000000000000002,pseudo_labeling,1.0,0.8293838862559242,0.7975642500958957,0.8714285714285714,0.9188722669735329
biodeg,1,MAR2,0.15000000000000002,kmeans_majority,1.0,0.8246445497630331,0.7963176064441887,0.8664259927797834,0.9166666666666667
biodeg,1,MAR2,0.15000000000000002,naive,1.0,0.8104265402843602,0.7798714998082086,0.8561151079136691,0.915228231683928
biodeg,1,MAR2,0.2,pseudo_labeling,1.0,0.8341232227488151,0.7988108937476026,0.8763250883392226,0.9200230149597238
biodeg,1,MAR2,0.2,kmeans_majority,1.0,0.8246445497630331,0.7861526658995014,0.8701754385964913,0.9127349443805141
biodeg,1,MAR2,0.2,naive,1.0,0.8578199052132701,0.8380801687763713,0.8897058823529411,0.9159953970080553
biodeg,1,MAR2,0.25,pseudo_labeling,1.0,0.8009478672985783,0.7672132719601075,0.85,0.9159953970080552
biodeg,1,MAR2,0.25,kmeans_majority,1.0,0.8246445497630331,0.7937763713080168,0.8673835125448028,0.9163789796701188
biodeg,1,MAR2,0.25,naive,1.0,0.8199052132701422,0.7950709627924818,0.8613138686131386,0.9139815880322208
biodeg,1,MAR2,0.30000000000000004,pseudo_labeling,1.0,0.8199052132701422,0.7925297276563099,0.8623188405797102,0.9135021097046414
biodeg,1,MAR2,0.30000000000000004,kmeans_majority,1.0,0.8293838862559242,0.8026467203682394,0.8695652173913043,0.9107211354046798
biodeg,1,MAR2,0.30000000000000004,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9182009973149213
biodeg,1,MAR2,0.35000000000000003,pseudo_labeling,1.0,0.8246445497630331,0.7886939010356732,0.8692579505300353,0.9123513617184503
biodeg,1,MAR2,0.35000000000000003,kmeans_majority,1.0,0.7630331753554502,0.7318277713847334,0.8188405797101449,0.8525124664365171
biodeg,1,MAR2,0.35000000000000003,naive,1.0,0.8483412322274881,0.8228807057920982,0.8840579710144928,0.9068853087840429
biodeg,1,MAR2,0.4,pseudo_labeling,1.0,0.8056872037914692,0.7684599156118144,0.8551236749116607,0.9147487533563483
biodeg,1,MAR2,0.4,kmeans_majority,1.0,0.7677725118483413,0.7305331799002686,0.8256227758007118,0.844361334867664
biodeg,1,MAR2,0.4,naive,1.0,0.8056872037914692,0.773542385884158,0.8530465949820788,0.9127349443805141
biodeg,1,MAR2,0.45,pseudo_labeling,1.0,0.7962085308056872,0.7608841580360568,0.8469750889679716,0.9130226313770617
biodeg,1,MAR2,0.45,kmeans_majority,1.0,0.7582938388625592,0.7153337169159955,0.8210526315789474,0.8652665899501342
biodeg,1,MAR2,0.45,naive,1.0,0.7914691943127962,0.7596375143843499,0.841726618705036,0.9046797084771768
biodeg,1,MAR2,0.5,pseudo_labeling,1.0,0.7914691943127962,0.7443901035673187,0.8482758620689655,0.9032412734944381
biodeg,1,MAR2,0.5,kmeans_majority,1.0,0.7630331753554502,0.7267453011123897,0.8214285714285714,0.8710203298810894
biodeg,1,MAR2,0.5,naive,1.0,0.8056872037914692,0.7684599156118144,0.8551236749116607,0.9122554660529344
biodeg,1,MAR2,0.55,pseudo_labeling,1.0,0.7914691943127962,0.7545550441120061,0.8439716312056738,0.8910625239739164
biodeg,1,MAR2,0.55,kmeans_majority,1.0,0.6161137440758294,0.5915324127349444,0.6920152091254753,0.6493095512082854
biodeg,1,MAR2,0.55,naive,1.0,0.7819905213270142,0.7469792865362486,0.8357142857142857,0.8850210970464134
biodeg,1,MAR2,0.6000000000000001,pseudo_labeling,1.0,0.7819905213270142,0.7291906405830457,0.8435374149659864,0.8744725738396624
biodeg,1,MAR2,0.6000000000000001,kmeans_majority,1.0,0.5450236966824644,0.5575853471423091,0.5826086956521739,0.531741465285769
biodeg,1,MAR2,0.6000000000000001,naive,1.0,0.7772511848341233,0.7381089374760261,0.833922261484099,0.8886651323360184
biodeg,1,MAR2,0.65,pseudo_labeling,1.0,0.8056872037914692,0.7633774453394706,0.8571428571428571,0.9148446490218642
biodeg,1,MAR2,0.65,kmeans_majority,1.0,0.7298578199052133,0.687523973916379,0.7985865724381626,0.8299769850402762
biodeg,1,MAR2,0.65,naive,1.0,0.8199052132701422,0.8001534330648254,0.8592592592592593,0.9112006137322592
biodeg,1,MAR2,0.7000000000000001,pseudo_labeling,1.0,0.7772511848341233,0.7330264672036824,0.8362369337979094,0.860855389336402
biodeg,1,MAR2,0.7000000000000001,kmeans_majority,1.0,0.6682464454976303,0.6357403145377829,0.7426470588235294,0.7024357499041043
biodeg,1,MAR2,0.7000000000000001,naive,1.0,0.7772511848341233,0.7660625239739163,0.8199233716475096,0.8642117376294592
biodeg,1,MAR2,0.75,pseudo_labeling,1.0,0.8104265402843602,0.7951189106252398,0.849624060150376,0.9049673954737246
biodeg,1,MAR2,0.75,kmeans_majority,1.0,0.7298578199052133,0.6951476793248945,0.7942238267148014,0.8122362869198313
biodeg,1,MAR2,0.75,naive,1.0,0.8578199052132701,0.8482451093210587,0.8863636363636364,0.9172420406597621
biodeg,1,MAR2,0.8,pseudo_labeling,1.0,0.6350710900473934,0.5253644035289605,0.7673716012084593,0.7200805523590333
biodeg,1,MAR2,0.8,kmeans_majority,1.0,0.7109004739336493,0.6647487533563483,0.7859649122807018,0.6845991561181435
biodeg,1,MAR2,0.8,naive,1.0,0.7867298578199052,0.7583908707326429,0.8363636363636363,0.8894322976601458
biodeg,1,MAR2,0.8500000000000001,pseudo_labeling,1.0,0.7914691943127962,0.7443901035673187,0.8482758620689655,0.8890487149980821
biodeg,1,MAR2,0.8500000000000001,kmeans_majority,1.0,0.6872037914691943,0.6686804756425009,0.7480916030534351,0.7231492136555429
biodeg,1,MAR2,0.8500000000000001,naive,1.0,0.8388625592417062,0.8127637130801688,0.8768115942028986,0.9026658995013425
biodeg,1,MNAR,0.0,pseudo_labeling,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MNAR,0.0,kmeans_majority,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MNAR,0.0,naive,1.0,0.8341232227488151,0.8089758342922899,0.8727272727272727,0.9202148062907556
biodeg,1,MNAR,0.05,pseudo_labeling,1.0,0.8151658767772512,0.7862006137322592,0.8592057761732852,0.9185845799769851
biodeg,1,MNAR,0.05,kmeans_majority,1.0,0.8293838862559242,0.8001054852320675,0.8705035971223022,0.9183927886459532
biodeg,1,MNAR,0.05,naive,1.0,0.8388625592417062,0.8153049482163406,0.8759124087591241,0.9215573456079785
biodeg,1,MNAR,0.1,pseudo_labeling,1.0,0.8483412322274881,0.8228807057920982,0.8840579710144928,0.9211737629459148
biodeg,1,MNAR,0.1,kmeans_majority,1.0,0.8246445497630331,0.7988588415803606,0.8654545454545455,0.9182968929804373
biodeg,1,MNAR,0.1,naive,1.0,0.8388625592417062,0.8102224779439969,0.8776978417266187,0.9215573456079785
biodeg,1,MNAR,0.15000000000000002,pseudo_labeling,1.0,0.8578199052132701,0.8380801687763713,0.8897058823529411,0.9135980053701572
biodeg,1,MNAR,0.15000000000000002,kmeans_majority,1.0,0.8293838862559242,0.8026467203682394,0.8695652173913043,0.9118718833908708
